"Res_key","Paper_id","Duration","Loc_multi_results","Response_var","RV_depth","RV_year","Response_var_units","Stat_test","Stat_type","Trt1","Trt1_int","Trt1_int2","Trt1_value","Trt2","Trt2_int","Trt2_int2","Trt2_value","significance","finelevel_group","Trt_1name","Trt1_details","Trt_2name","Trt2_details","group_level1","group_level2","group_level3","pm_group1","pm_group2","Review"
"1210",82,"2012-2",0,"cumulative normalized difference vegetative index",NA,"1;2","MJ/ sq. m","LSD","mean",0,9,NA,"34",1,9,NA,33.8,"ns","untreated_seedI","untreated","untreated soybeans (early May planting)","mefenoxam; fludioxonil (ApronMAXX RFC)","ApronMAXX RFC [mefenoxam (0.0057 mg ai per seed) and fludioxonil (0.0039 mg ai per seed)] early May planting","Crop Yields","Crop Growth","Soybean (greenness/chlorophyll content) ","Fungicide","Seed","Early Season Pest Management"
"1211",82,"2012-2",0,"cumulative normalized difference vegetative index",NA,"1;2","MJ/ sq. m","LSD","mean",0,9,NA,"34",1,9,NA,35.2,"0.05","untreated_seedI","untreated","untreated soybeans (early May planting)","mefenoxam; fludioxonil (ApronMAXX RFC)","ApronMAXX RFC [mefenoxam (0.0057 mg ai per seed) and fludioxonil (0.0039 mg ai per seed)] early May planting","Crop Yields","Crop Growth","Soybean (greenness/chlorophyll content) ","Fungicide","Seed","Early Season Pest Management"
"1212",82,"2012-2",0,"cumulative normalized difference vegetative index",NA,"1;2","MJ/ sq. m","LSD","mean",0,9,NA,"30.8",1,9,NA,30.9,"ns","untreated_seedI","untreated","untreated soybeans (early May planting)","mefenoxam; fludioxonil (ApronMAXX RFC)","ApronMAXX RFC [mefenoxam (0.0057 mg ai per seed) and fludioxonil (0.0039 mg ai per seed)] early May planting","Crop Yields","Crop Growth","Soybean (greenness/chlorophyll content) ","Fungicide","Seed","Early Season Pest Management"
"1213",82,"2012-2",0,"cumulative normalized difference vegetative index",NA,"1;2","MJ/ sq. m","LSD","mean",0,9,NA,"30.8",1,9,NA,31.2,"ns","untreated_seedI","untreated","untreated soybeans (early May planting)","mefenoxam; fludioxonil (ApronMAXX RFC)","ApronMAXX RFC [mefenoxam (0.0057 mg ai per seed) and fludioxonil (0.0039 mg ai per seed)] early May planting","Crop Yields","Crop Growth","Soybean (greenness/chlorophyll content) ","Fungicide","Seed","Early Season Pest Management"
"1214",82,"2012-2",0,"cumulative normalized difference vegetative index",NA,"1;2","MJ/ sq. m","LSD","mean",0,9,NA,"28.1",1,9,NA,27.9,"ns","untreated_seedI","untreated","untreated soybeans (early May planting)","mefenoxam; fludioxonil (ApronMAXX RFC)","ApronMAXX RFC [mefenoxam (0.0057 mg ai per seed) and fludioxonil (0.0039 mg ai per seed)] early May planting","Crop Yields","Crop Growth","Soybean (greenness/chlorophyll content) ","Fungicide","Seed","Early Season Pest Management"
"1215",82,"2012-2",0,"cumulative normalized difference vegetative index",NA,"1;2","MJ/ sq. m","LSD","mean",0,9,NA,"28.1",1,9,NA,28.6,"ns","untreated_seedI","untreated","untreated soybeans (early May planting)","mefenoxam; fludioxonil (ApronMAXX RFC)","ApronMAXX RFC [mefenoxam (0.0057 mg ai per seed) and fludioxonil (0.0039 mg ai per seed)] early May planting","Crop Yields","Crop Growth","Soybean (greenness/chlorophyll content) ","Fungicide","Seed","Early Season Pest Management"
"1216",82,"2012-2",0,"cumulative intercepted photosynthetically active radiation",NA,"1;2","MJ/ sq. m","LSD","mean",0,9,NA,"599",1,9,NA,601,"ns","untreated_seedI","untreated","untreated soybeans (late May planting)","mefenoxam; fludioxonil (ApronMAXX RFC)","ApronMAXX RFC [mefenoxam (0.0057 mg ai per seed) and fludioxonil (0.0039 mg ai per seed)] late May planting","Crop Yields","Crop Growth","Soybean (greenness/chlorophyll content) ","Fungicide","Seed","Early Season Pest Management"
"1217",81,"2012-2",0,"soybean grain yield",NA,"1;2","kg/ha","LSD","mean",0,4,NA,"3738",1,4,NA,3635,"significant interaction of location*seed treatment (results not reported)","untreated_seedI","untreated","untreated soybean planted at a seeding rate of 148,200 seeds/ha","mefenoxam; fludioxonil (ApronMAXX RFC)","ApronMAXX RFC [mefenoxam (0.0057 mg ai per seed) and fludioxonil (0.0039 mg ai per seed)] planted at a seeding rate of 148,200 seeds/ha","Crop Yields","Grain Production","Soybean","Fungicide","Seed","Early Season Pest Management"
"1218",81,"2012-2",0,"soybean grain yield",NA,"1;2","kg/ha","LSD","mean",0,5,NA,"3856",1,5,NA,3981,"significant interaction of location*seed treatment (results not reported)","untreated_seedI","untreated","untreated soybean planted at a seeding rate of 197,600 seeds/ha","mefenoxam; fludioxonil (ApronMAXX RFC)","ApronMAXX RFC [mefenoxam (0.0057 mg ai per seed) and fludioxonil (0.0039 mg ai per seed)] planted at a seeding rate of 197,600 seeds/ha","Crop Yields","Grain Production","Soybean","Fungicide","Seed","Early Season Pest Management"
"1219",81,"2012-2",0,"soybean grain yield",NA,"1;2","kg/ha","LSD","mean",0,6,NA,"4007",1,6,NA,4095,"significant interaction of location*seed treatment (results not reported)","untreated_seedI","untreated","untreated soybean planted at a seeding rate of 247,000 seeds/ha","mefenoxam; fludioxonil (ApronMAXX RFC)","ApronMAXX RFC [mefenoxam (0.0057 mg ai per seed) and fludioxonil (0.0039 mg ai per seed)] planted at a seeding rate of 247,000 seeds/ha","Crop Yields","Grain Production","Soybean","Fungicide","Seed","Early Season Pest Management"
"1220",81,"2012-2",0,"soybean grain yield",NA,"1;2","kg/ha","LSD","mean",0,7,NA,"4168",1,7,NA,4131,"significant interaction of location*seed treatment (results not reported)","untreated_seedI","untreated","untreated soybean planted at a seeding rate of 296,400 seeds/ha","mefenoxam; fludioxonil (ApronMAXX RFC)","ApronMAXX RFC [mefenoxam (0.0057 mg ai per seed) and fludioxonil (0.0039 mg ai per seed)] planted at a seeding rate of 296,400 seeds/ha","Crop Yields","Grain Production","Soybean","Fungicide","Seed","Early Season Pest Management"
"1221",81,"2012-2",0,"soybean grain yield",NA,"1;2","kg/ha","LSD","mean",0,8,NA,"4222",1,8,NA,4212,"significant interaction of location*seed treatment (results not reported)","untreated_seedI","untreated","untreated soybean planted at a seeding rate of 345,800 seeds/ha","mefenoxam; fludioxonil (ApronMAXX RFC)","ApronMAXX RFC [mefenoxam (0.0057 mg ai per seed) and fludioxonil (0.0039 mg ai per seed)] planted at a seeding rate of 345,800 seeds/ha","Crop Yields","Grain Production","Soybean","Fungicide","Seed","Early Season Pest Management"
"1222",81,"2012-2",0,"soybean grain yield",NA,"1;2","kg/ha","LSD","mean",0,3,NA,"3230",1,3,NA,3233,"significant interaction of location*seed treatment (results not reported)","untreated_seedI","untreated","untreated soybean planted at a seeding rate of 95,800 seeds/ha","mefenoxam; fludioxonil (ApronMAXX RFC)","ApronMAXX RFC [mefenoxam (0.0057 mg ai per seed) and fludioxonil (0.0039 mg ai per seed)] planted at a seeding rate of 95,800 seeds/ha","Crop Yields","Grain Production","Soybean","Fungicide","Seed","Early Season Pest Management"
"1223",71,"2012-2",1,"normalized soybean yield",NA,"1","plot yield / highest plot yield for the site","Tukey","mean",0,NA,NA,"0.8",2,NA,NA,0.82,"ns","untreated_seedIF","untreated","untreated seed","mefenoxam; fludioxonil (ApronMaxx)","ApronMax fungicide seed treatment","Crop Yields","Grain Production","Soybean","Fungicide","Seed","Early Season Pest Management"
"1224",71,"2012-2",1,"normalized soybean yield",NA,"1","plot yield / highest plot yield for the site","Tukey","sd",0,NA,NA,"0.1",2,NA,NA,0.08,"ns","untreated_seedIF","untreated","untreated seed","mefenoxam; fludioxonil (ApronMaxx)","ApronMax fungicide seed treatment","Crop Yields","Grain Production","Soybean","Fungicide","Seed","Early Season Pest Management"
"1225",71,"2012-2",2,"normalized soybean yield",NA,"1","plot yield / highest plot yield for the site","Tukey","mean",0,NA,NA,"0.92",2,NA,NA,0.85,"ns","untreated_seedF","untreated","untreated seed","mefenoxam; fludioxonil (ApronMaxx)","ApronMax fungicide seed treatment","Crop Yields","Grain Production","Soybean","Fungicide","Seed","Early Season Pest Management"
"1226",71,"2012-2",2,"normalized soybean yield",NA,"1","plot yield / highest plot yield for the site","Tukey","sd",0,NA,NA,"0.07",2,NA,NA,0.12,"ns","untreated_seedF","untreated","untreated seed","mefenoxam; fludioxonil (ApronMaxx)","ApronMax fungicide seed treatment","Crop Yields","Grain Production","Soybean","Fungicide","Seed","Early Season Pest Management"
"1227",71,"2012-2",3,"normalized soybean yield",NA,"1","plot yield / highest plot yield for the site","Tukey","mean",0,NA,NA,"0.89",2,NA,NA,0.86,"ns","untreated_seedF","untreated","untreated seed","mefenoxam; fludioxonil (ApronMaxx)","ApronMax fungicide seed treatment","Crop Yields","Grain Production","Soybean","Fungicide","Seed","Early Season Pest Management"
"1228",71,"2012-2",3,"normalized soybean yield",NA,"1","plot yield / highest plot yield for the site","Tukey","sd",0,NA,NA,"0.07",2,NA,NA,0.09,"ns","untreated_seedF","untreated","untreated seed","mefenoxam; fludioxonil (ApronMaxx)","ApronMax fungicide seed treatment","Crop Yields","Grain Production","Soybean","Fungicide","Seed","Early Season Pest Management"
"1229",71,"2012-2",4,"normalized soybean yield",NA,"1","plot yield / highest plot yield for the site","Tukey","mean",0,NA,NA,"0.83",2,NA,NA,0.86,"ns","untreated_seedF","untreated","untreated seed","mefenoxam; fludioxonil (ApronMaxx)","ApronMax fungicide seed treatment","Crop Yields","Grain Production","Soybean","Fungicide","Seed","Early Season Pest Management"
"1230",71,"2012-2",4,"normalized soybean yield",NA,"1","plot yield / highest plot yield for the site","Tukey","sd",0,NA,NA,"0.1",2,NA,NA,0.1,"ns","untreated_seedF","untreated","untreated seed","mefenoxam; fludioxonil (ApronMaxx)","ApronMax fungicide seed treatment","Crop Yields","Grain Production","Soybean","Fungicide","Seed","Early Season Pest Management"
"1231",71,"2012-2",5,"normalized soybean yield",NA,"1","plot yield / highest plot yield for the site","Tukey","mean",0,NA,NA,"0.91",2,NA,NA,0.94,"ns","untreated_seedF","untreated","untreated seed","mefenoxam; fludioxonil (ApronMaxx)","ApronMax fungicide seed treatment","Crop Yields","Grain Production","Soybean","Fungicide","Seed","Early Season Pest Management"
"1232",71,"2012-2",5,"normalized soybean yield",NA,"1","plot yield / highest plot yield for the site","Tukey","sd",0,NA,NA,"0.02",2,NA,NA,0.05,"ns","untreated_seedF","untreated","untreated seed","mefenoxam; fludioxonil (ApronMaxx)","ApronMax fungicide seed treatment","Crop Yields","Grain Production","Soybean","Fungicide","Seed","Early Season Pest Management"
"1233",71,"2012-2",6,"normalized soybean yield",NA,"1","plot yield / highest plot yield for the site","Tukey","mean",0,NA,NA,"0.86",2,NA,NA,0.91,"ns","untreated_seedF","untreated","untreated seed","mefenoxam; fludioxonil (ApronMaxx)","ApronMax fungicide seed treatment","Crop Yields","Grain Production","Soybean","Fungicide","Seed","Early Season Pest Management"
"1234",71,"2012-2",6,"normalized soybean yield",NA,"1","plot yield / highest plot yield for the site","Tukey","sd",0,NA,NA,"0.05",2,NA,NA,0.06,"ns","untreated_seedF","untreated","untreated seed","mefenoxam; fludioxonil (ApronMaxx)","ApronMax fungicide seed treatment","Crop Yields","Grain Production","Soybean","Fungicide","Seed","Early Season Pest Management"
"1235",71,"2012-2",7,"normalized soybean yield",NA,"1","plot yield / highest plot yield for the site","Tukey","mean",0,NA,NA,"0.96",2,NA,NA,0.94,"ns","untreated_seedF","untreated","untreated seed","mefenoxam; fludioxonil (ApronMaxx)","ApronMax fungicide seed treatment","Crop Yields","Grain Production","Soybean","Fungicide","Seed","Early Season Pest Management"
"1236",71,"2012-2",7,"normalized soybean yield",NA,"1","plot yield / highest plot yield for the site","Tukey","sd",0,NA,NA,"0.03",2,NA,NA,0.03,"ns","untreated_seedF","untreated","untreated seed","mefenoxam; fludioxonil (ApronMaxx)","ApronMax fungicide seed treatment","Crop Yields","Grain Production","Soybean","Fungicide","Seed","Early Season Pest Management"
"1237",71,"2012-2",1,"normalized soybean yield",NA,"2","plot yield / highest plot yield for the site","Tukey","mean",0,NA,NA,"0.91",2,NA,NA,0.91,"ns","untreated_seedF","untreated","untreated seed","mefenoxam; fludioxonil (ApronMaxx)","ApronMax fungicide seed treatment","Crop Yields","Grain Production","Soybean","Fungicide","Seed","Early Season Pest Management"
"1238",71,"2012-2",1,"normalized soybean yield",NA,"2","plot yield / highest plot yield for the site","Tukey","sd",0,NA,NA,"0.1",2,NA,NA,0.01,"ns","untreated_seedF","untreated","untreated seed","mefenoxam; fludioxonil (ApronMaxx)","ApronMax fungicide seed treatment","Crop Yields","Grain Production","Soybean","Fungicide","Seed","Early Season Pest Management"
"1239",71,"2012-2",2,"normalized soybean yield",NA,"2","plot yield / highest plot yield for the site","Tukey","mean",0,NA,NA,"0.82",2,NA,NA,0.87,"ns","untreated_seedF","untreated","untreated seed","mefenoxam; fludioxonil (ApronMaxx)","ApronMax fungicide seed treatment","Crop Yields","Grain Production","Soybean","Fungicide","Seed","Early Season Pest Management"
"1240",71,"2012-2",2,"normalized soybean yield",NA,"2","plot yield / highest plot yield for the site","Tukey","sd",0,NA,NA,"0.04",2,NA,NA,0.05,"ns","untreated_seedF","untreated","untreated seed","mefenoxam; fludioxonil (ApronMaxx)","ApronMax fungicide seed treatment","Crop Yields","Grain Production","Soybean","Fungicide","Seed","Early Season Pest Management"
"1241",71,"2012-2",8,"normalized soybean yield",NA,"2","plot yield / highest plot yield for the site","Tukey","mean",0,NA,NA,"0.75",2,NA,NA,0.7,"ns","untreated_seedF","untreated","untreated seed","mefenoxam; fludioxonil (ApronMaxx)","ApronMax fungicide seed treatment","Crop Yields","Grain Production","Soybean","Fungicide","Seed","Early Season Pest Management"
"1242",71,"2012-2",8,"normalized soybean yield",NA,"2","plot yield / highest plot yield for the site","Tukey","sd",0,NA,NA,"0.18",2,NA,NA,0.06,"ns","untreated_seedF","untreated","untreated seed","mefenoxam; fludioxonil (ApronMaxx)","ApronMax fungicide seed treatment","Crop Yields","Grain Production","Soybean","Fungicide","Seed","Early Season Pest Management"
"1243",71,"2012-2",3,"normalized soybean yield",NA,"2","plot yield / highest plot yield for the site","Tukey","mean",0,NA,NA,"0.84",2,NA,NA,0.9,"ns","untreated_seedF","untreated","untreated seed","mefenoxam; fludioxonil (ApronMaxx)","ApronMax fungicide seed treatment","Crop Yields","Grain Production","Soybean","Fungicide","Seed","Early Season Pest Management"
"1244",71,"2012-2",3,"normalized soybean yield",NA,"2","plot yield / highest plot yield for the site","Tukey","sd",0,NA,NA,"0.04",2,NA,NA,0.05,"ns","untreated_seedF","untreated","untreated seed","mefenoxam; fludioxonil (ApronMaxx)","ApronMax fungicide seed treatment","Crop Yields","Grain Production","Soybean","Fungicide","Seed","Early Season Pest Management"
"1245",71,"2012-2",9,"normalized soybean yield",NA,"2","plot yield / highest plot yield for the site","Tukey","mean",0,NA,NA,"0.88",2,NA,NA,0.85,"ns","untreated_seedF","untreated","untreated seed","mefenoxam; fludioxonil (ApronMaxx)","ApronMax fungicide seed treatment","Crop Yields","Grain Production","Soybean","Fungicide","Seed","Early Season Pest Management"
"1246",71,"2012-2",9,"normalized soybean yield",NA,"2","plot yield / highest plot yield for the site","Tukey","sd",0,NA,NA,"0.04",2,NA,NA,0.06,"ns","untreated_seedF","untreated","untreated seed","mefenoxam; fludioxonil (ApronMaxx)","ApronMax fungicide seed treatment","Crop Yields","Grain Production","Soybean","Fungicide","Seed","Early Season Pest Management"
"1247",71,"2012-2",10,"normalized soybean yield",NA,"2","plot yield / highest plot yield for the site","Tukey","mean",0,NA,NA,"0.86",2,NA,NA,0.83,"ns","untreated_seedF","untreated","untreated seed","mefenoxam; fludioxonil (ApronMaxx)","ApronMax fungicide seed treatment","Crop Yields","Grain Production","Soybean","Fungicide","Seed","Early Season Pest Management"
"1248",71,"2012-2",10,"normalized soybean yield",NA,"2","plot yield / highest plot yield for the site","Tukey","sd",0,NA,NA,"0.14",2,NA,NA,0.13,"ns","untreated_seedF","untreated","untreated seed","mefenoxam; fludioxonil (ApronMaxx)","ApronMax fungicide seed treatment","Crop Yields","Grain Production","Soybean","Fungicide","Seed","Early Season Pest Management"
"1249",71,"2012-2",6,"normalized soybean yield",NA,"2","plot yield / highest plot yield for the site","Tukey","mean",0,NA,NA,"0.55",2,NA,NA,0.59,"ns","untreated_seedF","untreated","untreated seed","mefenoxam; fludioxonil (ApronMaxx)","ApronMax fungicide seed treatment","Crop Yields","Grain Production","Soybean","Fungicide","Seed","Early Season Pest Management"
"1250",71,"2012-2",6,"normalized soybean yield",NA,"2","plot yield / highest plot yield for the site","Tukey","sd",0,NA,NA,"0.11",2,NA,NA,0.12,"ns","untreated_seedF","untreated","untreated seed","mefenoxam; fludioxonil (ApronMaxx)","ApronMax fungicide seed treatment","Crop Yields","Grain Production","Soybean","Fungicide","Seed","Early Season Pest Management"
"1251",71,"2012-2",7,"normalized soybean yield",NA,"2","plot yield / highest plot yield for the site","Tukey","mean",0,NA,NA,"0.85",2,NA,NA,0.89,"ns","untreated_seedF","untreated","untreated seed","mefenoxam; fludioxonil (ApronMaxx)","fungicide seed treatment (ApronMaxx)","Crop Yields","Grain Production","Soybean","Fungicide","Seed","Early Season Pest Management"
"1252",71,"2012-2",7,"normalized soybean yield",NA,"2","plot yield / highest plot yield for the site","Tukey","sd",0,NA,NA,"0.12",2,NA,NA,0.04,"ns","untreated_seedF","untreated","untreated seed","mefenoxam; fludioxonil (ApronMaxx)","fungicide seed treatment (ApronMaxx)","Crop Yields","Grain Production","Soybean","Fungicide","Seed","Early Season Pest Management"
"1253",83,"2011-3",0,"soybean stand count (2 year average)",NA,"2","plants/ha","LSD","mean",0,NA,NA,"259000",1,NA,NA,261000,"ns","untreated_seedF","untreated","untreated soybeans","mefenoxam; fludioxonil (ApronMaxx)","ApronMaxx (AM)","Crop Yields","Stand Count","Soybean","Fungicide","Seed","Early Season Pest Management"
"1254",83,"2011-3",0,"soybean yield (2 year average)",NA,"2","kg/ha","LSD","mean",0,NA,NA,"4356",1,NA,NA,4326,"ns","untreated_seedF","untreated","untreated soybeans","mefenoxam; fludioxonil (ApronMaxx)","ApronMaxx (AM)","Crop Yields","Grain Production","Soybean","Fungicide","Seed","Early Season Pest Management"
"1255",83,"2011-3",0,"soybean stand count",NA,"3","plants/ha","LSD","mean",0,NA,NA,"220000",1,NA,NA,224000,"ns","untreated_seedF","untreated","untreated soybeans","mefenoxam; fludioxonil (ApronMaxx)","ApronMaxx (AM)","Crop Yields","Stand Count","Soybean","Fungicide","Seed","Early Season Pest Management"
"1256",83,"2011-3",0,"soybean grain yield",NA,"3","kg/ha","LSD","mean",0,NA,NA,"4040",1,NA,NA,4070,"ns","untreated_seedF","untreated","untreated soybeans","mefenoxam; fludioxonil (ApronMaxx)","ApronMaxx (AM)","Crop Yields","Grain Production","Soybean","Fungicide","Seed","Early Season Pest Management"
"1257",71,"2012-2",1,"normalized soybean yield",NA,"1","plot yield / highest plot yield for the site","Tukey","mean",0,NA,NA,"0.8",1,NA,NA,0.83,"ns","untreated_seedIF","untreated","untreated seed","mefenoxam; fludioxonil; thiamethoxam (CruiserMaxx)","CruiserMax insecticide-fungicide seed treatment","Crop Yields","Grain Production","Soybean","Neonicotinoid & Fungicide","Seed","Early Season Pest Management"
