"review","paper_id","duration","rv_year","loc_multi_results","group_level1","group_level2","group_level3","rv","rv_depth","sample_depth","rv_units","stat_test","stat_type","trt1","trt1_int","trt1_int2","trt1_value","trt2","trt2_int","trt2_int2","trt2_value","significance","effect_norm","finelevel_group","trt1_name","trt1_details","trt2_name","trt2_details","cc_group1","cc_group2","per_change","actual_diff"
"Cover crop",4,"2011-2",2,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","total carbon","0-50 cm","0-60 cm","MG/ha","","se",2,NA,NA,1.01,3,NA,NA,1.01,"ns",0,"mix_2_mix_3","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop","Mixture comparisons","Non-legume + Legume Mixture",0,0
"Cover crop",4,"2011-2",1,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","total carbon","0-50 cm","0-60 cm","Mg/ha","","se",0,4,NA,1.09,1,4,NA,1.09,"ns",0,"mono","no cover crop","no winter cover crop, headland","forage radish","forage radish for winter cover crop, headland","Single species","Non-legume",0,0
"Cover crop",4,"2011-2",2,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","total carbon","0-50 cm","0-60 cm","Mg/ha","","se",0,4,NA,1.09,1,4,NA,1.09,"ns",0,"mono","no cover crop","no winter cover crop, headland","forage radish","forage radish for winter cover crop, headland","Single species","Non-legume",0,0
"Cover crop",4,"2011-2",1,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","total carbon","0-50 cm","0-60 cm","Mg/ha","","se",0,4,NA,1.09,2,4,NA,1.09,"ns",0,"mix_2","no cover crop","no winter cover crop, headland","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, headland","Two species","Non-legume Mixture",0,0
"Cover crop",4,"2011-2",2,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","total carbon","0-50 cm","0-60 cm","Mg/ha","","se",0,4,NA,1.09,2,4,NA,1.09,"ns",0,"mix_2","no cover crop","no winter cover crop, headland","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, headland","Two species","Non-legume Mixture",0,0
"Cover crop",4,"2011-2",1,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","total carbon","0-50 cm","0-60 cm","Mg/ha","","se",0,4,NA,1.09,3,4,NA,1.09,"ns",0,"mix_3","no cover crop","no winter cover crop, headland","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop, headland","Three or more species","Non-legume + Legume Mixture",0,0
"Cover crop",4,"2011-2",2,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","total carbon","0-50 cm","0-60 cm","Mg/ha","","se",0,4,NA,1.09,3,4,NA,1.09,"ns",0,"mix_3","no cover crop","no winter cover crop, headland","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop, headland","Three or more species","Non-legume + Legume Mixture",0,0
"Cover crop",4,"2011-2",1,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","total carbon","0-50 cm","0-60 cm","Mg/ha","","se",0,5,NA,1.09,1,5,NA,1.09,"ns",0,"mono","no cover crop","no winter cover crop, non-headland","forage radish","forage radish for winter cover crop, non-headland","Single species","Non-legume",0,0
"Cover crop",4,"2011-2",2,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","total carbon","0-50 cm","0-60 cm","Mg/ha","","se",0,5,NA,1.09,1,5,NA,1.09,"ns",0,"mono","no cover crop","no winter cover crop, non-headland","forage radish","forage radish for winter cover crop, non-headland","Single species","Non-legume",0,0
"Cover crop",4,"2011-2",1,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","total carbon","0-50 cm","0-60 cm","Mg/ha","","se",0,5,NA,1.09,2,5,NA,1.09,"ns",0,"mix_2","no cover crop","no winter cover crop, non-headland","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, non-headland","Two species","Non-legume Mixture",0,0
"Cover crop",4,"2011-2",2,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","total carbon","0-50 cm","0-60 cm","Mg/ha","","se",0,5,NA,1.09,2,5,NA,1.09,"ns",0,"mix_2","no cover crop","no winter cover crop, non-headland","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, non-headland","Two species","Non-legume Mixture",0,0
"Cover crop",4,"2011-2",1,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","total carbon","0-50 cm","0-60 cm","Mg/ha","","se",0,5,NA,1.09,3,5,NA,1.09,"ns",0,"mix_3","no cover crop","no winter cover crop, non-headland","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop, non-headland","Three or more species","Non-legume + Legume Mixture",0,0
"Cover crop",4,"2011-2",2,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","total carbon","0-50 cm","0-60 cm","Mg/ha","","se",0,5,NA,1.09,3,5,NA,1.09,"ns",0,"mix_3","no cover crop","no winter cover crop, non-headland","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop, non-headland","Three or more species","Non-legume + Legume Mixture",0,0
"Cover crop",4,"2011-2",1,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","total carbon","0-50 cm","0-60 cm","MG/ha","","se",1,4,NA,1.09,2,4,NA,1.09,"ns",0,"mono_mix_2","forage radish","forage radish for winter cover crop, headland","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, headland","Mixture comparisons","Non-legume Mixture",0,0
"Cover crop",4,"2011-2",2,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","total carbon","0-50 cm","0-60 cm","MG/ha","","se",1,4,NA,1.09,2,4,NA,1.09,"ns",0,"mono_mix_2","forage radish","forage radish for winter cover crop, headland","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, headland","Mixture comparisons","Non-legume Mixture",0,0
"Cover crop",4,"2011-2",1,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","total carbon","0-50 cm","0-60 cm","MG/ha","","se",1,4,NA,1.09,3,4,NA,1.09,"ns",0,"mono_mix_3","forage radish","forage radish for winter cover crop, headland","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop, headland","Mixture comparisons","Non-legume + Legume Mixture",0,0
"Cover crop",4,"2011-2",2,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","total carbon","0-50 cm","0-60 cm","MG/ha","","se",1,4,NA,1.09,3,4,NA,1.09,"ns",0,"mono_mix_3","forage radish","forage radish for winter cover crop, headland","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop, headland","Mixture comparisons","Non-legume + Legume Mixture",0,0
"Cover crop",4,"2011-2",1,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","total carbon","0-50 cm","0-60 cm","MG/ha","","se",1,5,NA,1.09,2,5,NA,1.09,"ns",0,"mono_mix_2","forage radish","forage radish for winter cover crop, non-headland","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, non-headland","Mixture comparisons","Non-legume Mixture",0,0
"Cover crop",4,"2011-2",2,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","total carbon","0-50 cm","0-60 cm","MG/ha","","se",1,5,NA,1.09,2,5,NA,1.09,"ns",0,"mono_mix_2","forage radish","forage radish for winter cover crop, non-headland","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, non-headland","Mixture comparisons","Non-legume Mixture",0,0
"Cover crop",4,"2011-2",1,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","total carbon","0-50 cm","0-60 cm","MG/ha","","se",1,5,NA,1.09,3,5,NA,1.09,"ns",0,"mono_mix_3","forage radish","forage radish for winter cover crop, non-headland","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop, non-headland","Mixture comparisons","Non-legume + Legume Mixture",0,0
"Cover crop",4,"2011-2",2,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","total carbon","0-50 cm","0-60 cm","MG/ha","","se",1,5,NA,1.09,3,5,NA,1.09,"ns",0,"mono_mix_3","forage radish","forage radish for winter cover crop, non-headland","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop, non-headland","Mixture comparisons","Non-legume + Legume Mixture",0,0
"Cover crop",4,"2011-2",1,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","total carbon","0-50 cm","0-60 cm","MG/ha","","se",2,4,NA,1.09,3,4,NA,1.09,"ns",0,"mix_2_mix_3","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, headland","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop, headland","Mixture comparisons","Non-legume + Legume Mixture",0,0
"Cover crop",4,"2011-2",2,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","total carbon","0-50 cm","0-60 cm","MG/ha","","se",2,4,NA,1.09,3,4,NA,1.09,"ns",0,"mix_2_mix_3","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, headland","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop, headland","Mixture comparisons","Non-legume + Legume Mixture",0,0
"Cover crop",4,"2011-2",1,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","total carbon","0-50 cm","0-60 cm","MG/ha","","se",2,5,NA,1.09,3,5,NA,1.09,"ns",0,"mix_2_mix_3","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, non-headland","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop, non-headland","Mixture comparisons","Non-legume + Legume Mixture",0,0
"Cover crop",4,"2011-2",2,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","total carbon","0-50 cm","0-60 cm","MG/ha","","se",2,5,NA,1.09,3,5,NA,1.09,"ns",0,"mix_2_mix_3","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, non-headland","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop, non-headland","Mixture comparisons","Non-legume + Legume Mixture",0,0
"Cover crop",4,"2011-2",1,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","total carbon","0-50 cm","0-60 cm","MG/ha","","mean",2,NA,NA,16.3,3,NA,NA,25.8,"ns",0,"mix_2_mix_3","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop","Mixture comparisons","Non-legume + Legume Mixture",58.2822085889571,9.5
"Cover crop",4,"2011-2",2,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","total carbon","0-50 cm","0-60 cm","MG/ha","","mean",2,NA,NA,16.3,3,NA,NA,25.8,"ns",0,"mix_2_mix_3","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop","Mixture comparisons","Non-legume + Legume Mixture",58.2822085889571,9.5
"Cover crop",4,"2011-2",1,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","total carbon","0-50 cm","0-60 cm","MG/ha","","mean",1,5,NA,24.2,2,5,NA,25,"ns",0,"mono_mix_2","forage radish","forage radish for winter cover crop, non-headland","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, non-headland","Mixture comparisons","Non-legume Mixture",3.30578512396694,0.800000000000001
"Cover crop",4,"2011-2",2,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","total carbon","0-50 cm","0-60 cm","MG/ha","","mean",1,5,NA,24.2,2,5,NA,25,"ns",0,"mono_mix_2","forage radish","forage radish for winter cover crop, non-headland","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, non-headland","Mixture comparisons","Non-legume Mixture",3.30578512396694,0.800000000000001
"Cover crop",4,"2011-2",1,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","total carbon","0-50 cm","0-60 cm","MG/ha","","mean",1,5,NA,24.2,3,5,NA,24.7,"ns",0,"mono_mix_3","forage radish","forage radish for winter cover crop, non-headland","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop, non-headland","Mixture comparisons","Non-legume + Legume Mixture",2.06611570247934,0.5
"Cover crop",4,"2011-2",2,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","total carbon","0-50 cm","0-60 cm","MG/ha","","mean",1,5,NA,24.2,3,5,NA,24.7,"ns",0,"mono_mix_3","forage radish","forage radish for winter cover crop, non-headland","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop, non-headland","Mixture comparisons","Non-legume + Legume Mixture",2.06611570247934,0.5
"Cover crop",4,"2011-2",1,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","total carbon","0-50 cm","0-60 cm","MG/ha","","mean",2,5,NA,25,3,5,NA,24.7,"ns",0,"mix_2_mix_3","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, non-headland","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop, non-headland","Mixture comparisons","Non-legume + Legume Mixture",-1.2,-0.300000000000001
"Cover crop",4,"2011-2",2,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","total carbon","0-50 cm","0-60 cm","MG/ha","","mean",2,5,NA,25,3,5,NA,24.7,"ns",0,"mix_2_mix_3","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, non-headland","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop, non-headland","Mixture comparisons","Non-legume + Legume Mixture",-1.2,-0.300000000000001
"Cover crop",4,"2011-2",1,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","total carbon","0-50 cm","0-60 cm","Mg/ha","","mean",0,5,NA,25.3,1,5,NA,24.2,"ns",0,"mono","no cover crop","no winter cover crop, non-headland","forage radish","forage radish for winter cover crop, non-headland","Single species","Non-legume",-4.34782608695653,-1.1
"Cover crop",4,"2011-2",2,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","total carbon","0-50 cm","0-60 cm","Mg/ha","","mean",0,5,NA,25.3,1,5,NA,24.2,"ns",0,"mono","no cover crop","no winter cover crop, non-headland","forage radish","forage radish for winter cover crop, non-headland","Single species","Non-legume",-4.34782608695653,-1.1
"Cover crop",4,"2011-2",1,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","total carbon","0-50 cm","0-60 cm","Mg/ha","","mean",0,5,NA,25.3,2,5,NA,25,"ns",0,"mix_2","no cover crop","no winter cover crop, non-headland","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, non-headland","Two species","Non-legume Mixture",-1.18577075098814,-0.300000000000001
"Cover crop",4,"2011-2",2,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","total carbon","0-50 cm","0-60 cm","Mg/ha","","mean",0,5,NA,25.3,2,5,NA,25,"ns",0,"mix_2","no cover crop","no winter cover crop, non-headland","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, non-headland","Two species","Non-legume Mixture",-1.18577075098814,-0.300000000000001
"Cover crop",4,"2011-2",1,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","total carbon","0-50 cm","0-60 cm","Mg/ha","","mean",0,5,NA,25.3,3,5,NA,24.7,"ns",0,"mix_3","no cover crop","no winter cover crop, non-headland","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop, non-headland","Three or more species","Non-legume + Legume Mixture",-2.37154150197629,-0.600000000000001
"Cover crop",4,"2011-2",2,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","total carbon","0-50 cm","0-60 cm","Mg/ha","","mean",0,5,NA,25.3,3,5,NA,24.7,"ns",0,"mix_3","no cover crop","no winter cover crop, non-headland","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop, non-headland","Three or more species","Non-legume + Legume Mixture",-2.37154150197629,-0.600000000000001
"Cover crop",4,"2011-2",1,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","total carbon","0-50 cm","0-60 cm","MG/ha","","mean",1,NA,NA,25.3,2,NA,NA,16.3,"ns",0,"mono_mix_2","forage radish","forage radish for winter cover crop","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop","Mixture comparisons","Non-legume Mixture",-35.5731225296443,-9
"Cover crop",4,"2011-2",2,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","total carbon","0-50 cm","0-60 cm","MG/ha","","mean",1,NA,NA,25.3,2,NA,NA,16.3,"ns",0,"mono_mix_2","forage radish","forage radish for winter cover crop","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop","Mixture comparisons","Non-legume Mixture",-35.5731225296443,-9
"Cover crop",4,"2011-2",1,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","total carbon","0-50 cm","0-60 cm","MG/ha","","mean",1,NA,NA,25.3,3,NA,NA,25.8,"ns",0,"mono_mix_3","forage radish","forage radish for winter cover crop","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop","Mixture comparisons","Non-legume + Legume Mixture",1.97628458498024,0.5
"Cover crop",4,"2011-2",2,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","total carbon","0-50 cm","0-60 cm","MG/ha","","mean",1,NA,NA,25.3,3,NA,NA,25.8,"ns",0,"mono_mix_3","forage radish","forage radish for winter cover crop","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop","Mixture comparisons","Non-legume + Legume Mixture",1.97628458498024,0.5
