"Paper_id","Duration","Year_result","Loc_multi_results","Review_id","Group_RV","Response_var","RV_depth","RV_year","RV_trtspecifics","Response_var_units","Stat_test","Stat_type","Trt1","Trt1_int","Trt1_int2","Trt1_value","Trt2","Trt2_int","Trt2_int2","Trt2_value","significance","finelevel_group","Trt1_name","Trt1_description","Trt2_name","Trt2_description","Tillage_1","Tillage_2","Res_key","group_metric","main_group","per_change","actual_diff","sample_depth","sample_year","Tillage_1name","Tillage_2name","Tillage_compare"
243,"2001-3","2","1","Tillage","Soil","herbivore nematode density (spring)","",2,"","# nematodes/kg soil","LSD","mean",0,NA,NA,2570,1,NA,NA,830,"0.05","CP_NT","chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm)","chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm)","no-tillage","no-tillage",6,16,14152,"Pests (#)","Nematodes",-67.704280155642,-1740,NA,"Years 2-5","Chisel plow","No tillage","Chisel plow - No tillage"
243,"2001-3","3","2","Tillage","Soil","nematode density (spring)","",3,"","# nematodes/kg soil","LSD","mean",0,NA,NA,2866,1,NA,NA,1022,"0.05","CP_NT","chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm)","chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm)","no-tillage","no-tillage",6,16,14182,"Community (#)","Nematodes",-64.3405443126308,-1844,NA,"Years 2-5","Chisel plow","No tillage","Chisel plow - No tillage"
290,"1979-27","27","0","Tillage","Soil","soil exchangeable calcium","0-5 cm",27," continuous maize","mg/kg","LSD","mean",2,NA,NA,3075,3,NA,NA,2519,"0.1","disc_RT","spring disk in spring with tandem disk (1-2 times) preplant","spring disk in spring with tandem disk (1-2 times) preplant","ridge-tillage","ridge-tillage",2,8,14206,"Calcium","Chemical",-18.0813008130081,-556,"0-25 cm","Years 26-30","Disc plow","Ridge till","Disc plow - Ridge till"
290,"1979-27","27","0","Tillage","Soil","soil exchangeable calcium","0-5 cm",27," continuous maize","mg/kg","LSD","mean",2,NA,NA,3075,4,NA,NA,2546,"0.1","disc_NT","spring disk in spring with tandem disk (1-2 times) preplant","spring disk in spring with tandem disk (1-2 times) preplant","no-tillage","no-tillage",2,16,14207,"Calcium","Chemical",-17.2032520325203,-529,"0-25 cm","Years 26-30","Disc plow","No tillage","Disc plow - No tillage"
288,"1994-17","17","0","Tillage","Soil","carbon dioxide emissions (180 days during fallow period)","",17,"","kg/ha","LSD","mean",0,NA,NA,3289.34,2,NA,NA,2477.03,"0.05","CP_NT","chisel plow in fall with spring disking","chisel plow in fall with spring disking","no-tillage","no-tillage",6,16,14209,"Carbon Dioxide Emissions","Climate Mitigation",-24.6952276140502,-812.31,NA,"Years 16-20","Chisel plow","No tillage","Chisel plow - No tillage"
243,"2001-3","2","1","Tillage","Soil","herbivore nematode density (fall)","",2,"","# nematodes/kg soil","LSD","mean",0,NA,NA,3760,1,NA,NA,1570,"0.05","CP_NT","chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm)","chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm)","no-tillage","no-tillage",6,16,14234,"Pests (#)","Nematodes",-58.2446808510638,-2190,NA,"Years 2-5","Chisel plow","No tillage","Chisel plow - No tillage"
243,"2001-3","1","1","Tillage","Soil","nematode density (fall)","",1,"","# nematodes/kg soil","LSD","mean",0,NA,NA,4532,1,NA,NA,3616,"ns","CP_NT","chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm)","chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm)","no-tillage","no-tillage",6,16,14247,"Community (#)","Nematodes",-20.2118270079435,-916,NA,"Year 1","Chisel plow","No tillage","Chisel plow - No tillage"
326,"1985-11","11","2","Tillage","Soil","total soil carbon ","0-30 cm ",11,"","g soil/cm^2","ANOVA","mean",0,NA,NA,4593,1,NA,NA,5837,"0.05","conventional_NT","moldboard plow after maize and chisel plow after soybean in the fall","moldboard plow after maize and chisel plow after soybean in the fall","no-tillage","no-tillage",0,16,14252,"Organic Carbon (Total)","Chemical",27.084694099717,1244,NA,"Years 11-15","Conventional tillage","No tillage","Conventional tillage - No tillage"
243,"2001-3","2","1","Tillage","Soil","nematode density (spring)","",2,"","# nematodes/kg soil","LSD","mean",0,NA,NA,6043,1,NA,NA,2229,"0.05","CP_NT","chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm)","chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm)","no-tillage","no-tillage",6,16,14275,"Community (#)","Nematodes",-63.1143471785537,-3814,NA,"Years 2-5","Chisel plow","No tillage","Chisel plow - No tillage"
298,"1970-42","42","0","Tillage","Soil","soil organic carbon content","0-5 cm",42,"","kg/ha","","mean",0,NA,NA,6349.3,1,NA,NA,17524.14,"","MP_NT","moldboard plow (15 cm)","moldboard plow (15 cm)","no-tillage","no-tillage",1,16,14285,"Organic Carbon (Total)","Chemical",176.001133983274,11174.84,"0-25 cm","Years 41-45","Moldboard plow","No tillage","Moldboard plow - No tillage"
243,"2001-3","2","1","Tillage","Soil","nematode density (fall)","",2,"","# nematodes/kg soil","LSD","mean",0,NA,NA,6985,1,NA,NA,3393,"0.05","CP_NT","chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm)","chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm)","no-tillage","no-tillage",6,16,14290,"Community (#)","Nematodes",-51.4244810307802,-3592,NA,"Years 2-5","Chisel plow","No tillage","Chisel plow - No tillage"
243,"2001-3","3","1","Tillage","Soil","nematode density (spring)","",3,"","# nematodes/kg soil","LSD","mean",0,NA,NA,7232,1,NA,NA,3071,"0.05","CP_NT","chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm)","chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm)","no-tillage","no-tillage",6,16,14292,"Community (#)","Nematodes",-57.5359513274336,-4161,NA,"Years 2-5","Chisel plow","No tillage","Chisel plow - No tillage"
