Change Status,Paper_id,Duration,Year_result,Loc_multi_results,Review_id,Group_RV,Response_var,RV_depth,RV_year,RV_trtspecifics,Response_var_units,Stat_test,Stat_type,Trt1,Trt1_int,Trt1_int2,Trt1_value,Trt2,Trt2_int,Trt2_int2,Trt2_value,significance,finelevel_group,Trt1_name,Trt1_description,Trt2_name,Trt2_description,Tillage_1,Tillage_2,Res_key,group_metric,main_group,per_change,actual_diff,sample_depth,sample_year,Tillage_1name,Tillage_2name,Tillage_compare
ok,241,1998-4,0,0,Tillage,Soil,maximum mineralizable soil carbon (Michaelis-Menten equation),,1,,"Cmax, kg/ha",LSD,mean,1,NA,NA,1010,4,NA,NA,435,,CP_NT,chisel plow (22-25 cm deep) in fall with spring cultivation (10 cm deep),chisel plow (22-25 cm deep) in fall with spring cultivation (10 cm deep),no-tillage,no-tillage,6,16,8447,Organic Carbon (Total),Chemical,-56.93069307,-575,NA,Year 1,Chisel plow,No tillage,Chisel plow - No tillage
ok,241,1998-4,0,0,Tillage,Soil,maximum mineralizable soil carbon (Michaelis-Menten equation),,2,,"Cmax, kg/ha",LSD,mean,1,NA,NA,1010,4,NA,NA,435,,CP_NT,chisel plow (22-25 cm deep) in fall with spring cultivation (10 cm deep),chisel plow (22-25 cm deep) in fall with spring cultivation (10 cm deep),no-tillage,no-tillage,6,16,8447,Organic Carbon (Total),Chemical,-56.93069307,-575,NA,Years 2-5,Chisel plow,No tillage,Chisel plow - No tillage
ok,241,1998-4,0,0,Tillage,Soil,maximum mineralizable soil carbon (Michaelis-Menten equation),,3,,"Cmax, kg/ha",LSD,mean,1,NA,NA,1010,4,NA,NA,435,,CP_NT,chisel plow (22-25 cm deep) in fall with spring cultivation (10 cm deep),chisel plow (22-25 cm deep) in fall with spring cultivation (10 cm deep),no-tillage,no-tillage,6,16,8447,Organic Carbon (Total),Chemical,-56.93069307,-575,NA,Years 2-5,Chisel plow,No tillage,Chisel plow - No tillage
ok,241,1998-4,0,0,Tillage,Soil,maximum mineralizable soil carbon (Michaelis-Menten equation),,4,,"Cmax, kg/ha",LSD,mean,1,NA,NA,1010,4,NA,NA,435,,CP_NT,chisel plow (22-25 cm deep) in fall with spring cultivation (10 cm deep),chisel plow (22-25 cm deep) in fall with spring cultivation (10 cm deep),no-tillage,no-tillage,6,16,8447,Organic Carbon (Total),Chemical,-56.93069307,-575,NA,Years 2-5,Chisel plow,No tillage,Chisel plow - No tillage
ok,241,1998-4,0,0,Tillage,Soil,maximum mineralizable soil carbon (Michaelis-Menten equation),,1,,"Cmax, kg/ha",LSD,mean,0,NA,NA,1294,3,NA,NA,629,,MP_ST,moldboard plow (25 cm deep) in fall with one spring cultivation (10 cm deep),moldboard plow (25 cm deep) in fall with one spring cultivation (10 cm deep),strip tillage (20 cm deep),strip tillage (20 cm deep),1,14,8458,Organic Carbon (Total),Chemical,-51.39103555,-665,NA,Year 1,Moldboard plow,Strip tillage,Moldboard plow - Strip tillage
ok,241,1998-4,0,0,Tillage,Soil,maximum mineralizable soil carbon (Michaelis-Menten equation),,2,,"Cmax, kg/ha",LSD,mean,0,NA,NA,1294,3,NA,NA,629,,MP_ST,moldboard plow (25 cm deep) in fall with one spring cultivation (10 cm deep),moldboard plow (25 cm deep) in fall with one spring cultivation (10 cm deep),strip tillage (20 cm deep),strip tillage (20 cm deep),1,14,8458,Organic Carbon (Total),Chemical,-51.39103555,-665,NA,Years 2-5,Moldboard plow,Strip tillage,Moldboard plow - Strip tillage
ok,241,1998-4,0,0,Tillage,Soil,maximum mineralizable soil carbon (Michaelis-Menten equation),,3,,"Cmax, kg/ha",LSD,mean,0,NA,NA,1294,3,NA,NA,629,,MP_ST,moldboard plow (25 cm deep) in fall with one spring cultivation (10 cm deep),moldboard plow (25 cm deep) in fall with one spring cultivation (10 cm deep),strip tillage (20 cm deep),strip tillage (20 cm deep),1,14,8458,Organic Carbon (Total),Chemical,-51.39103555,-665,NA,Years 2-5,Moldboard plow,Strip tillage,Moldboard plow - Strip tillage
ok,241,1998-4,0,0,Tillage,Soil,maximum mineralizable soil carbon (Michaelis-Menten equation),,4,,"Cmax, kg/ha",LSD,mean,0,NA,NA,1294,3,NA,NA,629,,MP_ST,moldboard plow (25 cm deep) in fall with one spring cultivation (10 cm deep),moldboard plow (25 cm deep) in fall with one spring cultivation (10 cm deep),strip tillage (20 cm deep),strip tillage (20 cm deep),1,14,8458,Organic Carbon (Total),Chemical,-51.39103555,-665,NA,Years 2-5,Moldboard plow,Strip tillage,Moldboard plow - Strip tillage
ok,241,1998-4,0,0,Tillage,Soil,maximum mineralizable soil carbon (Michaelis-Menten equation),,1,,"Cmax, kg/ha",LSD,mean,0,NA,NA,1294,4,NA,NA,435,,MP_NT,moldboard plow (25 cm deep) in fall with one spring cultivation (10 cm deep),moldboard plow (25 cm deep) in fall with one spring cultivation (10 cm deep),no-tillage,no-tillage,1,16,8462,Organic Carbon (Total),Chemical,-66.38330757,-859,NA,Year 1,Moldboard plow,No tillage,Moldboard plow - No tillage
ok,241,1998-4,0,0,Tillage,Soil,maximum mineralizable soil carbon (Michaelis-Menten equation),,2,,"Cmax, kg/ha",LSD,mean,0,NA,NA,1294,4,NA,NA,435,,MP_NT,moldboard plow (25 cm deep) in fall with one spring cultivation (10 cm deep),moldboard plow (25 cm deep) in fall with one spring cultivation (10 cm deep),no-tillage,no-tillage,1,16,8462,Organic Carbon (Total),Chemical,-66.38330757,-859,NA,Years 2-5,Moldboard plow,No tillage,Moldboard plow - No tillage
ok,241,1998-4,0,0,Tillage,Soil,maximum mineralizable soil carbon (Michaelis-Menten equation),,3,,"Cmax, kg/ha",LSD,mean,0,NA,NA,1294,4,NA,NA,435,,MP_NT,moldboard plow (25 cm deep) in fall with one spring cultivation (10 cm deep),moldboard plow (25 cm deep) in fall with one spring cultivation (10 cm deep),no-tillage,no-tillage,1,16,8462,Organic Carbon (Total),Chemical,-66.38330757,-859,NA,Years 2-5,Moldboard plow,No tillage,Moldboard plow - No tillage
ok,241,1998-4,0,0,Tillage,Soil,maximum mineralizable soil carbon (Michaelis-Menten equation),,4,,"Cmax, kg/ha",LSD,mean,0,NA,NA,1294,4,NA,NA,435,,MP_NT,moldboard plow (25 cm deep) in fall with one spring cultivation (10 cm deep),moldboard plow (25 cm deep) in fall with one spring cultivation (10 cm deep),no-tillage,no-tillage,1,16,8462,Organic Carbon (Total),Chemical,-66.38330757,-859,NA,Years 2-5,Moldboard plow,No tillage,Moldboard plow - No tillage
corrected: value 267 -> 2.67,242,1994-7,3,6,Tillage,Crop Production,soybean grain yield,,3,,Mg/ha/yr,LSD,mean,1,NA,NA,2.89,2,NA,NA,2.67,ns,deep_CP,deep ripping (40-46 cm deep) with single cultivation before planting (10 cm depth),deep ripping (40-46 cm deep) with single cultivation before planting (10 cm depth),chisel plow (22-25 cm depth) with single cultivation before planting (10 cm depth),chisel plow (22-25 cm depth) with single cultivation before planting (10 cm depth),3,6,4272,Soybean,Yield,9138.754325,264.11,NA,Years 2-5,Deep ripper,Chisel plow,Deep ripper - Chisel plow
corrected: value 267 -> 2.67,242,1994-7,3,6,Tillage,Crop Production,soybean grain yield,,3,,Mg/ha/yr,LSD,mean,0,NA,NA,2.94,2,NA,NA,2.67,ns,MP_CP,moldboard plow (25 cm depth) with single cultivation before planting (10 cm depth),moldboard plow (25 cm depth) with single cultivation before planting (10 cm depth),chisel plow (22-25 cm depth) with single cultivation before planting (10 cm depth),chisel plow (22-25 cm depth) with single cultivation before planting (10 cm depth),1,6,4386,Soybean,Yield,8981.632653,264.06,NA,Years 2-5,Moldboard plow,Chisel plow,Moldboard plow - Chisel plow
corrected: value 267 -> 2.67,242,1994-7,3,6,Tillage,Crop Production,soybean grain yield,,3,,Mg/ha/yr,LSD,mean,2,NA,NA,2.67,4,NA,NA,2.79,ns,CP_NT,chisel plow (22-25 cm depth) with single cultivation before planting (10 cm depth),chisel plow (22-25 cm depth) with single cultivation before planting (10 cm depth),no-tillage,no-tillage,6,16,13356,Soybean,Yield,-98.95505618,-264.21,NA,Years 2-5,Chisel plow,No tillage,Chisel plow - No tillage
corrected: RV descriptions didn't match functional groupings,243,2001-3,3,1,Tillage,Soil,herbivore nematode density (fall),,3,,# nematodes/kg soil,LSD,mean,0,NA,NA,1140,1,NA,NA,430,ns,CP_NT,chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm),chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm),no-tillage,no-tillage,6,16,13926,Pests (#),Nematodes,-62.28070175,-710,NA,Years 2-5,Chisel plow,No tillage,Chisel plow - No tillage
corrected: RV descriptions didn't match functional groupings,243,2001-3,2,1,Tillage,Soil,herbivore nematode density (fall),,2,,# nematodes/kg soil,LSD,mean,0,NA,NA,2090,1,NA,NA,810,ns,CP_NT,chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm),chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm),no-tillage,no-tillage,6,16,14058,Pests (#),Nematodes,-61.24401914,-1280,NA,Years 2-5,Chisel plow,No tillage,Chisel plow - No tillage
corrected: RV descriptions didn't match functional groupings,243,2001-3,2,1,Tillage,Soil,herbivore nematode density (fall),,2,,# nematodes/kg soil,LSD,mean,0,NA,NA,3760,1,NA,NA,1570,0.05,CP_NT,chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm),chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm),no-tillage,no-tillage,6,16,14234,Pests (#),Nematodes,-58.24468085,-2190,NA,Years 2-5,Chisel plow,No tillage,Chisel plow - No tillage
corrected: RV descriptions didn't match functional groupings,243,2001-3,3,2,Tillage,Soil,herbivore nematode density (spring),,3,,# nematodes/kg soil,LSD,mean,0,NA,NA,830,1,NA,NA,100,0.05,CP_NT,chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm),chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm),no-tillage,no-tillage,6,16,13854,Pests (#),Nematodes,-87.95180723,-730,NA,Years 2-5,Chisel plow,No tillage,Chisel plow - No tillage
corrected: RV descriptions didn't match functional groupings,243,2001-3,3,2,Tillage,Soil,herbivore nematode density (spring),,3,,# nematodes/kg soil,LSD,mean,0,NA,NA,1260,1,NA,NA,520,0.05,CP_NT,chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm),chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm),no-tillage,no-tillage,6,16,13941,Pests (#),Nematodes,-58.73015873,-740,NA,Years 2-5,Chisel plow,No tillage,Chisel plow - No tillage
corrected: RV descriptions didn't match functional groupings,243,2001-3,2,1,Tillage,Soil,herbivore nematode density (spring),,2,,# nematodes/kg soil,LSD,mean,0,NA,NA,1960,1,NA,NA,450,0.05,CP_NT,chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm),chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm),no-tillage,no-tillage,6,16,14034,Pests (#),Nematodes,-77.04081633,-1510,NA,Years 2-5,Chisel plow,No tillage,Chisel plow - No tillage
corrected: RV descriptions didn't match functional groupings,243,2001-3,3,1,Tillage,Soil,herbivore nematode density (spring),,3,,# nematodes/kg soil,LSD,mean,0,NA,NA,2480,1,NA,NA,940,0.05,CP_NT,chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm),chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm),no-tillage,no-tillage,6,16,14122,Pests (#),Nematodes,-62.09677419,-1540,NA,Years 2-5,Chisel plow,No tillage,Chisel plow - No tillage
corrected: RV descriptions didn't match functional groupings,243,2001-3,3,1,Tillage,Soil,herbivore nematode density (spring),,3,,# nematodes/kg soil,LSD,mean,0,NA,NA,2540,1,NA,NA,840,0.05,CP_NT,chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm),chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm),no-tillage,no-tillage,6,16,14144,Pests (#),Nematodes,-66.92913386,-1700,NA,Years 2-5,Chisel plow,No tillage,Chisel plow - No tillage
corrected: RV descriptions didn't match functional groupings,243,2001-3,2,1,Tillage,Soil,herbivore nematode density (spring),,2,,# nematodes/kg soil,LSD,mean,0,NA,NA,2570,1,NA,NA,830,0.05,CP_NT,chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm),chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm),no-tillage,no-tillage,6,16,14152,Pests (#),Nematodes,-67.70428016,-1740,NA,Years 2-5,Chisel plow,No tillage,Chisel plow - No tillage
ok,243,2001-3,2,2,Tillage,Soil,nematode density (fall),,2,,# nematodes/kg soil,LSD,mean,0,NA,NA,2542,1,NA,NA,2019,ns,CP_NT,chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm),chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm),no-tillage,no-tillage,6,16,14145,Community (#),Nematodes,-20.5743509,-523,NA,Years 2-5,Chisel plow,No tillage,Chisel plow - No tillage
ok,243,2001-3,1,1,Tillage,Soil,nematode density (fall),,1,,# nematodes/kg soil,LSD,mean,0,NA,NA,4532,1,NA,NA,3616,ns,CP_NT,chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm),chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm),no-tillage,no-tillage,6,16,14247,Community (#),Nematodes,-20.21182701,-916,NA,Year 1,Chisel plow,No tillage,Chisel plow - No tillage
ok,243,2001-3,2,1,Tillage,Soil,nematode density (fall),,2,,# nematodes/kg soil,LSD,mean,0,NA,NA,6985,1,NA,NA,3393,0.05,CP_NT,chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm),chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm),no-tillage,no-tillage,6,16,14290,Community (#),Nematodes,-51.42448103,-3592,NA,Years 2-5,Chisel plow,No tillage,Chisel plow - No tillage
ok,243,2001-3,2,2,Tillage,Soil,nematode density (spring),,2,,# nematodes/kg soil,LSD,mean,0,NA,NA,1570,1,NA,NA,947,ns,CP_NT,chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm),chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm),no-tillage,no-tillage,6,16,13990,Community (#),Nematodes,-39.68152866,-623,NA,Years 2-5,Chisel plow,No tillage,Chisel plow - No tillage
ok,243,2001-3,3,2,Tillage,Soil,nematode density (spring),,3,,# nematodes/kg soil,LSD,mean,0,NA,NA,2866,1,NA,NA,1022,0.05,CP_NT,chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm),chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm),no-tillage,no-tillage,6,16,14182,Community (#),Nematodes,-64.34054431,-1844,NA,Years 2-5,Chisel plow,No tillage,Chisel plow - No tillage
ok,243,2001-3,2,1,Tillage,Soil,nematode density (spring),,2,,# nematodes/kg soil,LSD,mean,0,NA,NA,6043,1,NA,NA,2229,0.05,CP_NT,chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm),chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm),no-tillage,no-tillage,6,16,14275,Community (#),Nematodes,-63.11434718,-3814,NA,Years 2-5,Chisel plow,No tillage,Chisel plow - No tillage
ok,243,2001-3,3,1,Tillage,Soil,nematode density (spring),,3,,# nematodes/kg soil,LSD,mean,0,NA,NA,7232,1,NA,NA,3071,0.05,CP_NT,chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm),chisel plow (20 cm depth) in fall with field cultivation in spring (5 cm),no-tillage,no-tillage,6,16,14292,Community (#),Nematodes,-57.53595133,-4161,NA,Years 2-5,Chisel plow,No tillage,Chisel plow - No tillage
ok,245,1996-4,4,2,Tillage,Soil,soil phosphorus content,15-20 cm,4,"interrow sample, deep-band phosphorous fertilization",mg/kg,ANOVA,mean,0,NA,NA,4,1,NA,NA,19,ns,CP_NT,chisel plow (15-20 cm) in fall with field cultivation in spring (one pass with light disk harinterrow),chisel plow (15-20 cm) in fall with field cultivation in spring (one pass with light disk harinterrow),no-tillage,no-tillage,6,16,5153,Plant-avilable Phosphorus,Chemical,375,15,10-25 cm,Years 2-5,Chisel plow,No tillage,Chisel plow - No tillage
ok,245,1996-4,4,2,Tillage,Soil,soil phosphorus content,10-15 cm,4,"interrow sample, deep-band phosphorous fertilization",mg/kg,ANOVA,mean,0,NA,NA,6,1,NA,NA,19,ns,CP_NT,chisel plow (15-20 cm) in fall with field cultivation in spring (one pass with light disk harinterrow),chisel plow (15-20 cm) in fall with field cultivation in spring (one pass with light disk harinterrow),no-tillage,no-tillage,6,16,6017,Plant-avilable Phosphorus,Chemical,216.6666667,13,10-25 cm,Years 2-5,Chisel plow,No tillage,Chisel plow - No tillage
ok,251,1995-10,9;10,0,Tillage,Crop Production,soybean grain yield,,9,,kg dry grain/ha,,mean,0,NA,NA,2822,1,NA,NA,2554,,CP_NT,chisel plow (18 cm deep) in fall and tandem disk (9 cm deep) in spring,chisel plow (18 cm deep) in fall and tandem disk (9 cm deep) in spring,no-tillage,no-tillage,6,16,9316,Soybean,Yield,-9.496810773,-268,NA,Years 6-10,Chisel plow,No tillage,Chisel plow - No tillage
ok,251,1995-10,9;10,0,Tillage,Crop Production,soybean grain yield,,10,,kg dry grain/ha,,mean,0,NA,NA,2822,1,NA,NA,2554,,CP_NT,chisel plow (18 cm deep) in fall and tandem disk (9 cm deep) in spring,chisel plow (18 cm deep) in fall and tandem disk (9 cm deep) in spring,no-tillage,no-tillage,6,16,9316,Soybean,Yield,-9.496810773,-268,NA,Years 6-10,Chisel plow,No tillage,Chisel plow - No tillage
ok,251,1995-10,9;10,0,Tillage,Crop Production,maize grain yield,,9,,kg dry grain/ha,,mean,0,NA,NA,9997,1,NA,NA,9833,,CP_NT,chisel plow (18 cm deep) in fall and tandem disk (9 cm deep) in spring,chisel plow (18 cm deep) in fall and tandem disk (9 cm deep) in spring,no-tillage,no-tillage,6,16,9327,Corn,Yield,-1.640492148,-164,NA,Years 6-10,Chisel plow,No tillage,Chisel plow - No tillage
ok,251,1995-10,9;10,0,Tillage,Crop Production,maize grain yield,,10,,kg dry grain/ha,,mean,0,NA,NA,9997,1,NA,NA,9833,,CP_NT,chisel plow (18 cm deep) in fall and tandem disk (9 cm deep) in spring,chisel plow (18 cm deep) in fall and tandem disk (9 cm deep) in spring,no-tillage,no-tillage,6,16,9327,Corn,Yield,-1.640492148,-164,NA,Years 6-10,Chisel plow,No tillage,Chisel plow - No tillage
ok,252,2003-1,0,0,Tillage,Crop Production,soybean grain yield,,1,,kg/ha,LSMD,mean,0,NA,NA,1620.8,1,NA,NA,1854.7,,conventional_NT,conventional tillage with high inputs,conventional tillage with high inputs,no-tillage with high inputs,no-tillage with high inputs,0,16,14005,Soybean,Yield,14.43114511,233.9,NA,Year 1,Conventional tillage,No tillage,Conventional tillage - No tillage
ok,255,1990-16,4;5;6;7;8;9,0,Tillage,Water,subsurface drainage water flow,,4,soybean-maize-soybean,mm,LSD,mean,0,NA,NA,121.9,1,NA,NA,252.2,0.05,CP_NT,chisel plow in fall with field cultivation before planting,chisel plow in fall with field cultivation before planting,no-tillage,no-tillage,6,16,9716,Water,Water,106.8908942,130.3,NA,Years 2-5,Chisel plow,No tillage,Chisel plow - No tillage
ok,255,1990-16,4;5;6;7;8;9,0,Tillage,Water,subsurface drainage water flow,,5,soybean-maize-soybean,mm,LSD,mean,0,NA,NA,121.9,1,NA,NA,252.2,0.05,CP_NT,chisel plow in fall with field cultivation before planting,chisel plow in fall with field cultivation before planting,no-tillage,no-tillage,6,16,9716,Water,Water,106.8908942,130.3,NA,Years 2-5,Chisel plow,No tillage,Chisel plow - No tillage
ok,255,1990-16,4;5;6;7;8;9,0,Tillage,Water,subsurface drainage water flow,,6,soybean-maize-soybean,mm,LSD,mean,0,NA,NA,121.9,1,NA,NA,252.2,0.05,CP_NT,chisel plow in fall with field cultivation before planting,chisel plow in fall with field cultivation before planting,no-tillage,no-tillage,6,16,9716,Water,Water,106.8908942,130.3,NA,Years 6-10,Chisel plow,No tillage,Chisel plow - No tillage
ok,255,1990-16,4;5;6;7;8;9,0,Tillage,Water,subsurface drainage water flow,,7,soybean-maize-soybean,mm,LSD,mean,0,NA,NA,121.9,1,NA,NA,252.2,0.05,CP_NT,chisel plow in fall with field cultivation before planting,chisel plow in fall with field cultivation before planting,no-tillage,no-tillage,6,16,9716,Water,Water,106.8908942,130.3,NA,Years 6-10,Chisel plow,No tillage,Chisel plow - No tillage
ok,255,1990-16,4;5;6;7;8;9,0,Tillage,Water,subsurface drainage water flow,,8,soybean-maize-soybean,mm,LSD,mean,0,NA,NA,121.9,1,NA,NA,252.2,0.05,CP_NT,chisel plow in fall with field cultivation before planting,chisel plow in fall with field cultivation before planting,no-tillage,no-tillage,6,16,9716,Water,Water,106.8908942,130.3,NA,Years 6-10,Chisel plow,No tillage,Chisel plow - No tillage
